"","year","Country","sex","age","rate","mean_climate"
"2235",1992,"Greece","female","15-24 years",0.525,14.7853333333333
"2236",1992,"Greece","female","35-54 years",1.36,14.7853333333333
"2237",1992,"Greece","female","55-74 years",2.48,14.7853333333333
"2238",1992,"Greece","female","75+ years",3.32,14.7853333333333
"2239",1992,"Grenada","female","35-54 years",0,27.1570833333333
"2240",1992,"Grenada","female","25-34 years",0,27.1570833333333
"2241",1992,"Grenada","female","75+ years",0,27.1570833333333
"2242",1992,"Grenada","female","15-24 years",0,27.1570833333333
"2243",1992,"Grenada","female","55-74 years",0,27.1570833333333
"2244",1992,"Grenada","female","5-14 years",0,27.1570833333333
"2245",1992,"Guatemala","female","35-54 years",1.93,23.79075
"2246",1992,"Guatemala","female","15-24 years",1.23,23.79075
"2247",1992,"Guatemala","female","75+ years",1.86,23.79075
"2248",1992,"Guatemala","female","5-14 years",0,23.79075
"2249",1992,"Guatemala","female","25-34 years",1.26,23.79075
"2250",1992,"Guatemala","female","55-74 years",0.883,23.79075
"2251",1992,"Guyana","female","35-54 years",4.49,26.5035833333333
"2252",1992,"Guyana","female","55-74 years",3.78,26.5035833333333
"2253",1992,"Guyana","female","5-14 years",1.13,26.5035833333333
"2254",1992,"Guyana","female","15-24 years",9.75,26.5035833333333
"2255",1992,"Guyana","female","25-34 years",6.07,26.5035833333333
"2256",1992,"Guyana","female","75+ years",19.4,26.5035833333333
"2257",1992,"Hungary","female","75+ years",60.7,10.9963333333333
"2258",1992,"Hungary","female","5-14 years",0.296,10.9963333333333
"2259",1992,"Hungary","female","55-74 years",32.9,10.9963333333333
"2260",1992,"Hungary","female","35-54 years",23.1,10.9963333333333
"2261",1992,"Hungary","female","25-34 years",11.4,10.9963333333333
"2262",1992,"Hungary","female","15-24 years",5.73,10.9963333333333
"2263",1992,"Iceland","female","75+ years",0,1.76908333333333
"2264",1992,"Iceland","female","5-14 years",0,1.76908333333333
"2265",1992,"Iceland","female","55-74 years",10.5,1.76908333333333
"2266",1992,"Iceland","female","25-34 years",4.67,1.76908333333333
"2267",1992,"Iceland","female","35-54 years",6.56,1.76908333333333
"2268",1992,"Iceland","female","15-24 years",0,1.76908333333333
"2269",1992,"Ireland","female","35-54 years",3.9,9.789
"2270",1992,"Ireland","female","75+ years",3.95,9.789
"2271",1992,"Ireland","female","25-34 years",4.35,9.789
"2272",1992,"Ireland","female","5-14 years",0,9.789
"2273",1992,"Ireland","female","55-74 years",7.76,9.789
"2274",1992,"Ireland","female","15-24 years",2.02,9.789
"2275",1992,"Israel","female","25-34 years",4.71,19.0286666666667
"2276",1992,"Israel","female","75+ years",12.8,19.0286666666667
"2277",1992,"Israel","female","5-14 years",0.202,19.0286666666667
"2278",1992,"Israel","female","55-74 years",10.4,19.0286666666667
"2279",1992,"Israel","female","15-24 years",2.48,19.0286666666667
"2280",1992,"Israel","female","35-54 years",4.24,19.0286666666667
"2281",1992,"Italy","female","35-54 years",4.48,13.58175
"2282",1992,"Italy","female","15-24 years",1.79,13.58175
"2283",1992,"Italy","female","5-14 years",0.1,13.58175
"2284",1992,"Italy","female","75+ years",8.67,13.58175
"2285",1992,"Italy","female","55-74 years",7.39,13.58175
"2286",1992,"Italy","female","25-34 years",2.53,13.58175
"2287",1992,"Japan","female","5-14 years",0.436,12.48425
"2288",1992,"Japan","female","15-24 years",4.74,12.48425
"2289",1992,"Japan","female","55-74 years",19.3,12.48425
"2290",1992,"Japan","female","35-54 years",11,12.48425
"2291",1992,"Japan","female","25-34 years",8.1,12.48425
"2292",1992,"Japan","female","75+ years",41.8,12.48425
"2293",1992,"Kazakhstan","female","15-24 years",10.4,5.80966666666667
"2294",1992,"Kazakhstan","female","25-34 years",9.33,5.80966666666667
"2295",1992,"Kazakhstan","female","75+ years",28.1,5.80966666666667
"2296",1992,"Kazakhstan","female","35-54 years",11.4,5.80966666666667
"2297",1992,"Kazakhstan","female","55-74 years",17.1,5.80966666666667
"2298",1992,"Kazakhstan","female","5-14 years",0.821,5.80966666666667
"2299",1992,"Kiribati","female","25-34 years",0,27.2873333333333
"2300",1992,"Kiribati","female","35-54 years",0,27.2873333333333
"2301",1992,"Kiribati","female","75+ years",0,27.2873333333333
"2302",1992,"Kiribati","female","55-74 years",35.7,27.2873333333333
"2303",1992,"Kiribati","female","15-24 years",0,27.2873333333333
"2304",1992,"Kiribati","female","5-14 years",0,27.2873333333333
"2305",1992,"Kyrgyzstan","female","15-24 years",7.51,3.72075
"2306",1992,"Kyrgyzstan","female","25-34 years",5.35,3.72075
"2307",1992,"Kyrgyzstan","female","55-74 years",10,3.72075
"2308",1992,"Kyrgyzstan","female","75+ years",12.3,3.72075
"2309",1992,"Kyrgyzstan","female","35-54 years",5.52,3.72075
"2310",1992,"Kyrgyzstan","female","5-14 years",0.762,3.72075
"2311",1992,"Luxembourg","female","5-14 years",0,10.2238333333333
"2312",1992,"Luxembourg","female","25-34 years",12.1,10.2238333333333
"2313",1992,"Luxembourg","female","75+ years",25.8,10.2238333333333
"2314",1992,"Luxembourg","female","55-74 years",24.9,10.2238333333333
"2315",1992,"Luxembourg","female","15-24 years",8.4,10.2238333333333
"2316",1992,"Luxembourg","female","35-54 years",18.8,10.2238333333333
"2317",1992,"Malta","female","75+ years",0,18.8320833333333
"2318",1992,"Malta","female","5-14 years",0,18.8320833333333
"2319",1992,"Malta","female","55-74 years",9.49,18.8320833333333
"2320",1992,"Malta","female","35-54 years",5.91,18.8320833333333
"2321",1992,"Malta","female","15-24 years",0,18.8320833333333
"2322",1992,"Malta","female","25-34 years",0,18.8320833333333
"2323",1992,"Mauritius","female","5-14 years",4.03,23.8090833333333
"2324",1992,"Mauritius","female","75+ years",8.47,23.8090833333333
"2325",1992,"Mauritius","female","35-54 years",11.8,23.8090833333333
"2326",1992,"Mauritius","female","55-74 years",5.48,23.8090833333333
"2327",1992,"Mauritius","female","25-34 years",11.4,23.8090833333333
"2328",1992,"Mauritius","female","15-24 years",13.9,23.8090833333333
"2329",1992,"Mexico","female","5-14 years",0.203,20.6503333333333
"2330",1992,"Mexico","female","35-54 years",0.875,20.6503333333333
"2331",1992,"Mexico","female","55-74 years",1.03,20.6503333333333
"2332",1992,"Mexico","female","75+ years",1.1,20.6503333333333
"2333",1992,"Mexico","female","15-24 years",1.31,20.6503333333333
"2334",1992,"Mexico","female","25-34 years",1.26,20.6503333333333
"2335",1992,"Netherlands","female","55-74 years",10.1,10.7521666666667
"2336",1992,"Netherlands","female","5-14 years",0.226,10.7521666666667
"2337",1992,"Netherlands","female","35-54 years",10.4,10.7521666666667
"2338",1992,"Netherlands","female","75+ years",12.3,10.7521666666667
"2339",1992,"Netherlands","female","25-34 years",6.69,10.7521666666667
"2340",1992,"Netherlands","female","15-24 years",3.75,10.7521666666667
"2341",1992,"New Zealand","female","75+ years",5.9,9.93616666666667
"2342",1992,"New Zealand","female","15-24 years",5.93,9.93616666666667
"2343",1992,"New Zealand","female","25-34 years",5.17,9.93616666666667
"2344",1992,"New Zealand","female","55-74 years",8.07,9.93616666666667
"2345",1992,"New Zealand","female","5-14 years",0.394,9.93616666666667
"2346",1992,"New Zealand","female","35-54 years",7.86,9.93616666666667
"2347",1992,"Norway","female","25-34 years",6.63,1.29616666666667
"2348",1992,"Norway","female","55-74 years",10.7,1.29616666666667
"2349",1992,"Norway","female","5-14 years",0.393,1.29616666666667
"2350",1992,"Norway","female","75+ years",9.21,1.29616666666667
"2351",1992,"Norway","female","35-54 years",12.4,1.29616666666667
"2352",1992,"Norway","female","15-24 years",5.19,1.29616666666667
"2353",1992,"Philippines","female","5-14 years",0,26.9015
"2354",1992,"Philippines","female","75+ years",0.518,26.9015
"2355",1992,"Philippines","female","25-34 years",0.324,26.9015
"2356",1992,"Philippines","female","55-74 years",0.332,26.9015
"2357",1992,"Philippines","female","35-54 years",0.38,26.9015
"2358",1992,"Philippines","female","15-24 years",0.895,26.9015
"2359",1992,"Poland","female","75+ years",8.33,8.8135
"2360",1992,"Poland","female","35-54 years",7.61,8.8135
"2361",1992,"Poland","female","55-74 years",8.24,8.8135
"2362",1992,"Poland","female","5-14 years",0.0931,8.8135
"2363",1992,"Poland","female","15-24 years",3.18,8.8135
"2364",1992,"Poland","female","25-34 years",4.67,8.8135
"2365",1992,"Portugal","female","15-24 years",2.12,15.1113333333333
"2366",1992,"Portugal","female","5-14 years",0,15.1113333333333
"2367",1992,"Portugal","female","75+ years",11.6,15.1113333333333
"2368",1992,"Portugal","female","25-34 years",4.5,15.1113333333333
"2369",1992,"Portugal","female","35-54 years",4.85,15.1113333333333
"2370",1992,"Portugal","female","55-74 years",7.86,15.1113333333333
"2371",1992,"Puerto Rico","female","55-74 years",3.86,25.8991666666667
"2372",1992,"Puerto Rico","female","35-54 years",3.3,25.8991666666667
"2373",1992,"Puerto Rico","female","5-14 years",0,25.8991666666667
"2374",1992,"Puerto Rico","female","15-24 years",1.59,25.8991666666667
"2375",1992,"Puerto Rico","female","25-34 years",1.07,25.8991666666667
"2376",1992,"Puerto Rico","female","75+ years",2.42,25.8991666666667
"2377",1992,"Romania","female","75+ years",12.5,9.56258333333333
"2378",1992,"Romania","female","25-34 years",4.22,9.56258333333333
"2379",1992,"Romania","female","15-24 years",3.32,9.56258333333333
"2380",1992,"Romania","female","35-54 years",6.47,9.56258333333333
"2381",1992,"Romania","female","5-14 years",0.231,9.56258333333333
"2382",1992,"Romania","female","55-74 years",8.24,9.56258333333333
"2383",1992,"Saint Lucia","female","25-34 years",0,27.103
"2384",1992,"Saint Lucia","female","35-54 years",0,27.103
"2385",1992,"Saint Lucia","female","75+ years",0,27.103
"2386",1992,"Saint Lucia","female","5-14 years",0,27.103
"2387",1992,"Saint Lucia","female","55-74 years",0,27.103
"2388",1992,"Saint Lucia","female","15-24 years",0,27.103
"2389",1992,"Singapore","female","55-74 years",17.6,26.9974166666667
"2390",1992,"Singapore","female","35-54 years",8.18,26.9974166666667
"2391",1992,"Singapore","female","75+ years",52.4,26.9974166666667
"2392",1992,"Singapore","female","5-14 years",0.511,26.9974166666667
"2393",1992,"Singapore","female","15-24 years",4.09,26.9974166666667
"2394",1992,"Singapore","female","25-34 years",9.55,26.9974166666667
"2395",1992,"Slovakia","female","5-14 years",0.476,8.72716666666667
"2396",1992,"Slovakia","female","75+ years",10.7,8.72716666666667
"2397",1992,"Slovakia","female","35-54 years",6.95,8.72716666666667
"2398",1992,"Slovakia","female","55-74 years",11,8.72716666666667
"2399",1992,"Slovakia","female","25-34 years",4.16,8.72716666666667
"2400",1992,"Slovakia","female","15-24 years",1.78,8.72716666666667
"2401",1992,"Spain","female","15-24 years",1.32,13.95525
"2402",1992,"Spain","female","75+ years",10.5,13.95525
"2403",1992,"Spain","female","55-74 years",6.5,13.95525
"2404",1992,"Spain","female","25-34 years",2.13,13.95525
"2405",1992,"Spain","female","35-54 years",3.35,13.95525
"2406",1992,"Spain","female","5-14 years",0.121,13.95525
"2407",1992,"Suriname","female","25-34 years",5.52,26.8055833333333
"2408",1992,"Suriname","female","35-54 years",5.18,26.8055833333333
"2409",1992,"Suriname","female","75+ years",0,26.8055833333333
"2410",1992,"Suriname","female","15-24 years",15.1,26.8055833333333
"2411",1992,"Suriname","female","55-74 years",4.95,26.8055833333333
"2412",1992,"Suriname","female","5-14 years",4.55,26.8055833333333
"2413",1992,"Sweden","female","75+ years",13.3,3.87225
"2414",1992,"Sweden","female","15-24 years",6.7,3.87225
"2415",1992,"Sweden","female","55-74 years",14.8,3.87225
"2416",1992,"Sweden","female","35-54 years",12.5,3.87225
"2417",1992,"Sweden","female","25-34 years",8.44,3.87225
"2418",1992,"Sweden","female","5-14 years",0,3.87225
"2419",1992,"Thailand","female","5-14 years",0.142,26.2911666666667
"2420",1992,"Thailand","female","15-24 years",8.02,26.2911666666667
"2421",1992,"Thailand","female","75+ years",3.1,26.2911666666667
"2422",1992,"Thailand","female","55-74 years",2.96,26.2911666666667
"2423",1992,"Thailand","female","25-34 years",6.36,26.2911666666667
"2424",1992,"Thailand","female","35-54 years",4.34,26.2911666666667
"2425",1992,"Turkmenistan","female","15-24 years",9.03,15.0368333333333
"2426",1992,"Turkmenistan","female","55-74 years",8.77,15.0368333333333
"2427",1992,"Turkmenistan","female","5-14 years",0.422,15.0368333333333
"2428",1992,"Turkmenistan","female","75+ years",15.3,15.0368333333333
"2429",1992,"Turkmenistan","female","25-34 years",3.12,15.0368333333333
"2430",1992,"Turkmenistan","female","35-54 years",5.3,15.0368333333333
"2431",1992,"Ukraine","female","75+ years",20,8.37975
"2432",1992,"Ukraine","female","35-54 years",11.5,8.37975
"2433",1992,"Ukraine","female","55-74 years",15,8.37975
"2434",1992,"Ukraine","female","25-34 years",5.99,8.37975
"2435",1992,"Ukraine","female","5-14 years",0.351,8.37975
"2436",1992,"Ukraine","female","15-24 years",5.35,8.37975
"2437",1992,"United Kingdom","female","25-34 years",4.22,9.025
"2438",1992,"United Kingdom","female","55-74 years",5.19,9.025
"2439",1992,"United Kingdom","female","35-54 years",4.72,9.025
"2440",1992,"United Kingdom","female","75+ years",5.35,9.025
"2441",1992,"United Kingdom","female","5-14 years",0,9.025
"2442",1992,"United Kingdom","female","15-24 years",2.34,9.025
"2443",1992,"United States","female","35-54 years",6.87,9.05633333333333
"2444",1992,"United States","female","55-74 years",6.21,9.05633333333333
"2445",1992,"United States","female","75+ years",6.17,9.05633333333333
"2446",1992,"United States","female","25-34 years",5.04,9.05633333333333
"2447",1992,"United States","female","15-24 years",3.67,9.05633333333333
"2448",1992,"United States","female","5-14 years",0.461,9.05633333333333
"2449",1992,"Uzbekistan","female","75+ years",12.5,12.8633333333333
"2450",1992,"Uzbekistan","female","25-34 years",4.58,12.8633333333333
"2451",1992,"Uzbekistan","female","55-74 years",6.24,12.8633333333333
"2452",1992,"Uzbekistan","female","15-24 years",5.19,12.8633333333333
"2453",1992,"Uzbekistan","female","35-54 years",4.05,12.8633333333333
"2454",1992,"Uzbekistan","female","5-14 years",0.298,12.8633333333333
"2455",1993,"Albania","female","35-54 years",2.11,13.1225833333333
"2456",1993,"Albania","female","75+ years",0,13.1225833333333
"2457",1993,"Albania","female","55-74 years",1.18,13.1225833333333
"2458",1993,"Albania","female","25-34 years",2.67,13.1225833333333
"2459",1993,"Albania","female","15-24 years",3.51,13.1225833333333
"2460",1993,"Albania","female","5-14 years",0.294,13.1225833333333
"2461",1993,"Argentina","female","55-74 years",4.91,15.0986666666667
"2462",1993,"Argentina","female","5-14 years",0.489,15.0986666666667
"2463",1993,"Argentina","female","25-34 years",3.24,15.0986666666667
"2464",1993,"Argentina","female","35-54 years",3.77,15.0986666666667
"2465",1993,"Argentina","female","75+ years",8.3,15.0986666666667
"2466",1993,"Argentina","female","15-24 years",2.54,15.0986666666667
"2467",1993,"Armenia","female","75+ years",11.3,7.76966666666667
"2468",1993,"Armenia","female","55-74 years",5.07,7.76966666666667
"2469",1993,"Armenia","female","25-34 years",1.79,7.76966666666667
"2470",1993,"Armenia","female","5-14 years",0,7.76966666666667
"2471",1993,"Armenia","female","35-54 years",1.42,7.76966666666667
"2472",1993,"Armenia","female","15-24 years",1.02,7.76966666666667
"2473",1993,"Australia","female","15-24 years",3.72,22.1601666666667
"2474",1993,"Australia","female","35-54 years",6.88,22.1601666666667
"2475",1993,"Australia","female","75+ years",6.66,22.1601666666667
"2476",1993,"Australia","female","25-34 years",5.39,22.1601666666667
"2477",1993,"Australia","female","5-14 years",0.162,22.1601666666667
"2478",1993,"Australia","female","55-74 years",5.39,22.1601666666667
"2479",1993,"Austria","female","35-54 years",13.3,6.85866666666667
"2480",1993,"Austria","female","15-24 years",6.61,6.85866666666667
"2481",1993,"Austria","female","25-34 years",8.02,6.85866666666667
"2482",1993,"Austria","female","5-14 years",0.879,6.85866666666667
"2483",1993,"Austria","female","55-74 years",17,6.85866666666667
